,Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
416,5070,44,Female,Germany,1237.01,2024-04-06,Electronics,1,0
417,10662,62,Female,USA,640.06,2022-04-03,Home,5,0
418,1580,58,Male,Australia,1763.28,2024-04-20,Sports,2,1
419,8004,45,Male,India,616.82,2023-04-17,Clothing,3,1
420,9130,42,Other,USA,3339.25,2020-03-08,Sports,3,1
421,4147,59,Male,Canada,181.63,2024-02-28,Electronics,3,1
422,5249,61,Female,Australia,4715.33,2022-10-21,Electronics,3,1
423,2679,63,Male,Canada,6.0,2020-02-17,Beauty,4,1
424,4506,50,Female,Canada,4689.03,2023-12-11,Sports,5,1
425,8253,63,Male,UK,4083.12,2024-08-14,Electronics,4,1
426,3744,31,Male,Germany,3243.92,2022-08-02,Sports,4,1
427,10435,25,Male,Canada,4517.66,2023-05-05,Beauty,5,1
428,6188,41,Male,USA,265.7,2024-05-12,Beauty,5,1
429,3141,31,Other,Australia,469.73,2022-12-07,Sports,2,0
430,7617,18,Male,USA,886.84,2020-12-20,Electronics,5,0
431,3479,33,Female,Germany,846.46,2023-06-11,Electronics,5,1
432,7484,35,Female,India,1209.67,2022-10-06,Home,3,1
433,10827,24,Female,Germany,2665.97,2021-03-12,Clothing,4,1
434,8421,32,Female,India,345.05,2021-11-30,Electronics,3,0
435,10949,41,Female,USA,1602.5,2021-09-17,Clothing,1,1
436,5452,41,Other,USA,855.12,2020-03-30,Electronics,3,0
437,6881,30,Male,UK,2836.46,2021-01-03,Beauty,5,1
438,7665,26,Female,India,4918.43,2022-07-27,Electronics,1,1
439,3849,32,Male,India,2347.1,2023-04-07,Beauty,5,1
440,8390,52,Male,Germany,1841.27,2023-10-18,Home,3,1
441,7905,41,Other,USA,1525.34,2022-08-12,Beauty,2,0
442,3489,50,Male,Canada,3817.22,2023-04-15,Beauty,5,0
443,10823,33,Male,Canada,104.1,2021-05-14,Home,1,1
444,10207,25,Female,Australia,4778.74,2021-12-04,Beauty,3,1
445,10540,46,Female,USA,1798.55,2020-05-12,Sports,2,0
446,5611,40,Male,India,1225.35,2020-06-20,Sports,5,1
447,3839,62,Male,India,4857.37,2024-04-02,Electronics,3,1
448,9527,48,Other,Canada,4647.33,2022-02-01,Electronics,1,1
449,6878,57,Male,India,3030.64,2021-03-16,Electronics,2,0
450,10087,41,Other,UK,398.21,2022-09-11,Home,4,0
451,7303,31,Female,USA,3616.94,2020-04-21,Clothing,5,1
452,1851,47,Male,Germany,1345.57,2022-11-29,Home,5,1
453,2687,56,Male,India,1635.54,2020-04-11,Sports,1,1
454,7833,44,Female,India,373.08,2023-10-24,Home,4,0
455,3427,64,Male,Germany,2379.02,2023-04-12,Electronics,3,0
456,10760,33,Male,Germany,3595.04,2020-12-06,Electronics,5,0
457,5000,23,Male,India,1001.56,2022-07-08,Beauty,5,1
458,6052,50,Male,USA,4663.03,2022-03-24,Sports,5,1
459,3738,61,Male,USA,571.05,2020-07-14,Clothing,4,0
460,6732,35,Female,USA,135.56,2024-05-26,Sports,5,0
461,6387,33,Male,Canada,3044.0,2023-04-20,Electronics,3,1
462,9002,29,Male,India,4171.25,2024-11-11,Clothing,2,1
463,6536,37,Male,Canada,4742.23,2024-12-29,Home,1,1
464,4913,62,Female,USA,3719.44,2023-09-08,Electronics,3,0
465,2066,57,Female,India,598.08,2023-02-10,Electronics,4,1
466,8723,46,Male,India,4877.14,2024-08-25,Clothing,3,1
467,5380,47,Male,Canada,4556.9,2024-04-23,Home,5,1
468,5107,43,Other,Germany,397.42,2023-06-12,Electronics,5,1
469,6726,39,Male,Canada,2573.32,2021-05-19,Electronics,1,1
470,4373,50,Male,India,2555.35,2022-12-30,Sports,3,0
471,9945,56,Male,Canada,1933.94,2020-08-06,Electronics,5,0
472,3082,64,Female,Australia,4913.55,2024-03-20,Home,1,1
473,9967,46,Male,Germany,172.08,2024-11-11,Home,5,0
474,7748,39,Male,Canada,2949.65,2020-06-13,Clothing,5,1
475,10817,62,Male,India,629.17,2024-03-16,Electronics,3,0
476,1417,30,Other,Germany,2400.32,2021-01-15,Home,4,0
477,9306,26,Male,USA,3788.57,2023-04-22,Electronics,2,1
478,9808,41,Male,UK,857.0,2021-01-03,Clothing,2,0
479,4974,32,Female,USA,1663.48,2024-01-11,Home,1,1
480,4267,53,Female,India,4729.22,2020-01-08,Electronics,1,1
481,1825,30,Female,Australia,3688.14,2024-07-01,Electronics,3,0
482,8668,44,Female,USA,2649.98,2023-11-06,Electronics,3,1
483,6745,61,Female,USA,720.99,2023-11-06,Home,3,0
484,10708,54,Male,Germany,1839.18,2021-03-23,Sports,1,1
485,1412,24,Male,Canada,3757.34,2024-09-16,Sports,2,1
486,8543,25,Male,Germany,4012.99,2024-12-24,Beauty,4,1
487,8587,54,Male,Germany,845.33,2023-03-23,Electronics,3,1
488,1728,58,Female,USA,3141.33,2020-02-03,Sports,5,0
489,8164,31,Male,USA,22.52,2021-05-11,Electronics,1,1
490,9867,29,Male,Canada,372.33,2022-05-13,Home,5,0
491,6988,53,Male,UK,2517.71,2020-01-22,Electronics,5,0
492,3504,57,Other,USA,734.09,2023-11-04,Clothing,3,1
493,3967,34,Female,Canada,65.98,2023-03-17,Electronics,3,0
494,3786,57,Female,Canada,3514.06,2021-10-24,Home,3,1
495,2122,46,Male,Canada,2238.86,2024-05-21,Beauty,1,1
496,5079,44,Male,USA,3879.52,2021-08-12,Beauty,5,1
497,2571,18,Male,India,3151.69,2024-11-02,Home,1,0
498,6073,51,Male,UK,3513.93,2024-04-23,Home,1,1
499,6104,21,Female,Canada,1190.48,2021-11-07,Home,3,1
500,3143,41,Male,Canada,948.02,2023-01-27,Home,1,1
501,10879,38,Male,Germany,2804.81,2024-07-22,Electronics,1,1
502,7806,50,Male,UK,600.45,2024-04-03,Clothing,1,1
503,8357,24,Female,India,3984.77,2020-09-27,Home,3,0
504,4440,18,Female,USA,2376.06,2020-01-01,Sports,5,0
505,4766,58,Female,Canada,748.44,2020-10-13,Home,3,1
506,6644,20,Female,USA,2938.43,2023-04-18,Sports,1,0
507,3914,61,Male,Canada,4697.7,2022-07-27,Sports,3,1
508,5968,32,Male,Canada,48.48,2023-07-03,Electronics,4,1
509,6917,48,Female,India,101.4,2023-04-12,Sports,3,1
510,9787,33,Male,Canada,4141.12,2022-05-03,Clothing,4,1
511,1728,27,Male,Canada,102.77,2020-02-19,Beauty,5,1
512,2365,46,Female,Canada,283.44,2024-04-04,Electronics,4,1
513,5492,23,Male,USA,1413.62,2021-09-08,Sports,2,1
514,1698,46,Female,Germany,2066.88,2020-07-08,Clothing,2,0
515,8186,34,Male,Canada,2631.94,2024-11-09,Home,4,1
516,1395,39,Male,Australia,2290.15,2022-12-02,Clothing,1,1
517,8400,41,Female,Australia,4522.52,2024-03-20,Beauty,4,1
518,9082,34,Male,UK,3727.67,2022-01-29,Clothing,5,1
519,5171,38,Male,UK,4910.96,2020-03-06,Home,2,1
520,5360,41,Female,Germany,2120.5,2021-01-30,Clothing,4,1
521,3502,28,Female,India,36.19,2023-06-28,Home,3,1
522,1717,24,Male,Australia,4755.42,2020-05-07,Home,5,1
523,3782,59,Female,India,477.38,2021-11-27,Electronics,3,1
524,5946,56,Male,Germany,3768.53,2020-07-06,Beauty,3,0
525,6486,22,Male,India,327.95,2023-04-21,Sports,3,0
526,9335,61,Male,Australia,3686.68,2024-05-25,Home,5,1
527,5980,41,Male,USA,4658.66,2021-07-31,Home,5,0
528,8266,38,Other,Germany,1640.93,2022-04-20,Beauty,5,1
529,5491,35,Male,Canada,825.31,2022-01-31,Home,1,0
530,8192,52,Female,USA,744.54,2021-10-28,Electronics,5,0
531,6588,37,Male,Canada,2204.45,2023-12-06,Home,1,1
532,8651,32,Female,Australia,439.88,2022-07-21,Home,5,1
533,4636,22,Male,Canada,3201.08,2020-03-19,Beauty,2,1
534,2167,30,Male,Australia,1525.94,2022-11-08,Electronics,5,1
535,2062,29,Female,India,1277.1,2024-02-10,Sports,4,0
536,3156,38,Male,Germany,2037.07,2024-12-09,Beauty,5,1
537,8860,54,Female,Canada,2484.23,2020-02-14,Electronics,5,1
538,6161,23,Other,Germany,280.62,2024-12-02,Home,2,1
539,6305,24,Male,USA,3392.7,2023-05-30,Sports,2,0
540,7541,43,Female,Australia,4356.21,2020-05-08,Home,2,0
541,5729,59,Male,USA,1028.93,2021-09-09,Electronics,5,0
542,10348,41,Male,UK,492.15,2022-02-01,Home,4,1
543,8330,25,Female,India,3682.78,2024-07-14,Home,1,0
544,6334,26,Female,Germany,509.48,2023-06-07,Clothing,5,0
545,9924,44,Other,India,273.1,2022-03-03,Home,5,1
546,5330,21,Male,Canada,2905.84,2023-06-04,Electronics,1,0
547,9010,38,Male,Australia,818.63,2021-01-31,Home,1,1
548,7801,48,Other,Canada,444.96,2020-10-01,Beauty,5,1
549,5846,38,Male,UK,4898.82,2020-05-17,Sports,3,0
550,7731,57,Male,Canada,1105.26,2023-04-11,Beauty,4,0
551,8241,42,Male,Canada,4468.94,2023-09-12,Home,1,1
552,1953,56,Male,Australia,480.2,2022-02-21,Electronics,5,0
553,3539,32,Male,USA,4004.37,2020-08-02,Clothing,1,0
554,8056,52,Female,India,2261.1,2020-08-15,Electronics,2,1
555,2542,41,Male,Canada,67.73,2020-04-16,Electronics,3,1
556,6293,60,Female,India,3534.83,2020-06-07,Home,3,1
557,2191,58,Female,Canada,4406.4,2023-03-05,Home,5,1
558,7313,54,Female,India,396.59,2024-11-21,Sports,3,1
559,7938,59,Male,Canada,3490.75,2020-01-30,Beauty,3,1
560,3681,64,Male,Canada,1947.79,2023-01-26,Home,2,1
561,10409,45,Male,India,3646.29,2021-08-31,Sports,2,0
562,2540,31,Male,India,3426.6,2022-02-07,Home,5,1
563,7172,21,Male,India,353.7,2022-02-22,Electronics,2,0
564,6541,37,Female,Canada,482.97,2022-05-31,Electronics,5,0
565,10580,51,Female,India,2090.65,2024-03-26,Home,4,1
566,2365,29,Male,Canada,4634.77,2022-07-11,Electronics,5,0
567,9691,50,Female,India,1381.4,2020-12-07,Beauty,3,1
568,10872,41,Other,USA,2958.8,2020-06-16,Sports,2,0
569,9702,37,Male,USA,433.54,2023-05-19,Beauty,1,0
570,8494,22,Male,India,3411.2,2021-11-14,Home,4,1
571,5312,55,Male,Germany,2816.88,2021-09-23,Electronics,2,0
572,2324,47,Male,Germany,3434.67,2023-04-23,Electronics,4,0
573,10347,41,Female,Australia,4475.63,2021-03-07,Home,1,1
574,4141,60,Male,India,305.74,2023-12-18,Clothing,5,1
575,8419,57,Male,India,938.74,2020-02-08,Electronics,2,0
576,4486,24,Other,UK,4976.79,2022-09-06,Sports,3,0
577,2810,53,Male,Canada,359.56,2021-01-21,Home,5,1
578,7588,55,Male,Australia,3463.45,2022-02-07,Clothing,2,1
579,3923,33,Female,Canada,3487.92,2022-03-01,Beauty,1,1
580,6301,32,Female,Canada,3256.47,2022-01-11,Sports,2,0
581,5186,63,Male,Canada,750.92,2024-01-14,Home,1,0
582,9905,40,Other,USA,683.24,2023-02-12,Home,2,1
583,6977,29,Female,India,3164.88,2021-02-04,Sports,2,0
584,5268,46,Male,Australia,524.38,2023-08-20,Electronics,3,0
585,5748,61,Other,Canada,3138.6,2024-06-14,Sports,4,0
586,5849,41,Female,India,2208.91,2023-08-25,Home,5,0
587,10435,32,Female,USA,1626.46,2024-05-15,Home,3,1
588,4709,46,Male,Canada,1151.28,2023-01-31,Electronics,3,0
589,10273,62,Male,Germany,4711.67,2024-10-16,Home,4,0
590,7619,60,Male,Australia,2294.52,2020-04-11,Home,3,1
591,9647,41,Female,UK,2586.89,2021-10-16,Home,1,0
592,10086,38,Male,India,4720.91,2023-01-18,Home,3,0
593,10576,32,Female,Germany,3096.33,2023-02-15,Clothing,5,0
594,4072,31,Male,Canada,4768.19,2023-03-08,Home,1,0
595,7530,59,Female,Germany,85.02,2022-06-21,Electronics,3,0
596,1504,61,Female,India,4156.52,2023-08-19,Sports,4,0
597,2214,33,Female,Germany,1344.78,2022-01-21,Clothing,4,1
598,2531,32,Male,India,3957.68,2024-07-29,Home,4,0
599,8576,59,Female,UK,4206.0,2024-03-20,Electronics,1,1
600,1823,21,Female,Australia,993.18,2023-05-17,Home,4,1
601,1928,44,Male,India,1748.57,2020-03-27,Home,4,0
602,6029,40,Male,Germany,3493.08,2022-05-08,Sports,5,1
603,1133,46,Male,UK,44.81,2020-11-14,Sports,2,0
604,3105,58,Male,India,3655.43,2024-12-17,Electronics,5,1
605,4627,26,Female,UK,107.6,2022-08-24,Clothing,3,0
606,7316,60,Male,Germany,4529.51,2022-06-05,Electronics,2,1
607,2852,60,Male,Canada,1019.87,2021-09-24,Electronics,2,0
608,5910,24,Other,Australia,2665.8,2023-06-22,Electronics,4,0
609,5175,59,Male,USA,144.34,2023-01-18,Clothing,1,1
610,6348,21,Male,USA,982.21,2024-02-10,Sports,4,1
611,10442,22,Male,Australia,1721.75,2021-10-13,Electronics,2,1
612,7190,22,Male,Canada,2178.77,2023-02-09,Home,5,0
613,2256,28,Other,India,499.63,2022-08-07,Home,4,1
614,4376,58,Female,UK,4387.61,2023-11-18,Electronics,4,1
615,6645,45,Male,Canada,457.79,2020-08-27,Home,4,1
616,4486,33,Male,USA,3755.27,2023-07-19,Beauty,1,1
617,4584,58,Male,India,2088.18,2020-05-22,Sports,5,0
618,10588,47,Other,Canada,2381.34,2022-08-11,Beauty,5,1
619,9053,21,Male,Canada,645.46,2024-10-08,Clothing,5,0
620,4330,19,Other,USA,2840.53,2020-04-28,Clothing,5,1
621,3703,63,Male,Germany,2454.78,2021-08-18,Electronics,5,0
622,9662,20,Male,UK,403.3,2023-06-28,Electronics,2,1
623,9120,41,Male,India,809.65,2023-07-25,Electronics,4,1
624,8114,38,Male,India,132.03,2020-06-11,Sports,3,0
625,2353,23,Female,Germany,135.44,2021-10-15,Electronics,5,1
626,6063,60,Other,India,424.23,2020-12-15,Electronics,3,1
627,9549,35,Male,Canada,712.61,2020-01-31,Home,3,0
628,8575,61,Other,Germany,3238.14,2021-04-02,Home,3,0
629,1667,22,Female,Germany,1239.18,2020-03-31,Clothing,5,1
630,5468,26,Male,USA,1385.04,2020-05-07,Clothing,2,0
631,10337,37,Female,USA,225.48,2022-02-17,Electronics,3,1
632,7819,45,Male,Germany,2665.09,2024-04-20,Sports,3,1
633,4719,43,Female,USA,1381.79,2022-08-27,Clothing,3,1
634,3745,35,Male,Canada,3219.74,2022-04-27,Sports,2,1
635,8483,36,Male,India,3578.03,2022-03-02,Beauty,4,0
636,1539,20,Female,UK,2715.81,2024-10-14,Electronics,2,0
637,5964,26,Female,India,1018.38,2021-05-23,Home,1,1
638,5835,53,Male,India,2297.34,2022-07-24,Electronics,1,1
639,4775,48,Male,India,885.62,2022-01-14,Beauty,3,1
640,7042,41,Male,Germany,4466.02,2022-01-09,Home,3,1
641,8102,34,Other,Germany,3715.12,2020-08-24,Home,4,0
642,8312,40,Male,Germany,2211.53,2024-04-05,Clothing,5,0
643,6320,51,Other,Canada,4810.01,2024-06-19,Home,3,1
644,7132,58,Other,Australia,2507.15,2022-10-09,Home,3,1
645,8891,58,Other,UK,1306.95,2022-09-03,Electronics,1,1
646,3779,22,Male,Australia,25.07,2022-10-19,Electronics,3,0
647,1924,32,Male,USA,2490.6,2022-12-10,Electronics,4,1
648,2581,64,Male,USA,4232.29,2021-04-13,Home,1,1
649,8714,20,Female,India,4266.95,2021-01-22,Sports,3,1
650,4324,36,Male,UK,2825.12,2022-12-21,Clothing,4,1
651,6713,45,Male,India,1663.91,2023-09-28,Home,5,1
652,8026,20,Other,UK,3076.63,2023-03-22,Clothing,5,1
653,1255,55,Other,USA,3691.77,2022-01-05,Electronics,4,0
654,5804,21,Male,Germany,1763.94,2021-10-15,Electronics,1,1
655,2838,41,Other,Germany,2119.4,2020-02-10,Electronics,1,0
656,1009,48,Male,UK,3243.39,2024-02-18,Electronics,3,1
657,3871,62,Male,Canada,4321.59,2022-08-10,Clothing,1,0
658,9989,62,Male,Australia,3850.56,2024-08-28,Electronics,5,0
659,8409,28,Male,Canada,376.85,2024-09-21,Home,4,0
660,8418,54,Other,Australia,184.05,2022-03-19,Home,1,1
661,6124,18,Male,USA,4190.28,2024-04-29,Home,5,0
662,2015,26,Other,Canada,4086.03,2024-10-09,Sports,5,1
663,3193,34,Male,Germany,1638.44,2021-01-16,Electronics,1,0
664,9415,18,Male,India,2713.53,2020-04-05,Electronics,4,1
665,8449,20,Male,Canada,4482.15,2022-06-30,Clothing,3,0
666,5158,64,Male,Germany,4513.57,2022-02-25,Electronics,4,1
667,4925,43,Female,Canada,3807.01,2020-10-19,Electronics,1,1
668,7970,48,Male,Germany,652.74,2023-06-12,Beauty,1,1
669,7938,43,Female,USA,3516.56,2020-12-06,Clothing,5,1
670,5784,40,Female,USA,56.04,2021-12-19,Electronics,1,1
671,5000,47,Female,India,4416.66,2022-08-14,Beauty,3,1
672,2633,27,Male,UK,320.32,2021-06-21,Beauty,5,1
673,8266,25,Male,Germany,3142.92,2023-10-05,Home,4,1
674,9702,61,Male,USA,2856.34,2022-05-21,Sports,5,0
675,1384,42,Female,Canada,3772.95,2023-05-15,Beauty,2,1
676,1404,39,Male,USA,2533.68,2022-08-17,Home,3,1
677,9175,32,Male,USA,172.38,2024-02-23,Home,2,1
678,3000,58,Female,Canada,3382.15,2021-01-15,Electronics,3,1
679,10860,27,Other,India,1607.35,2023-03-10,Sports,4,1
680,6989,37,Female,Australia,1261.57,2022-05-08,Clothing,5,0
681,2460,58,Male,USA,4954.2,2021-08-21,Clothing,5,1
682,8190,64,Female,USA,2747.2,2022-07-18,Electronics,3,1
683,8140,40,Female,Canada,3408.95,2024-06-21,Electronics,5,0
684,4636,18,Other,Germany,2394.79,2022-11-12,Clothing,4,0
685,5809,19,Other,USA,3734.85,2022-01-31,Clothing,1,0
686,5178,36,Other,India,3636.4,2020-12-29,Home,3,0
687,8245,31,Male,UK,3114.3,2024-11-20,Home,3,1
688,7600,25,Female,USA,4987.59,2023-03-17,Sports,2,1
689,6997,55,Male,Canada,2028.86,2021-07-19,Sports,4,0
690,3048,29,Other,Germany,3384.06,2022-08-26,Sports,5,1
691,5780,43,Male,Australia,3887.78,2022-04-06,Clothing,1,1
692,1716,44,Male,Canada,1568.19,2024-04-23,Clothing,5,1
693,8939,46,Male,UK,2014.46,2021-05-19,Home,3,0
694,6565,32,Male,Canada,4830.42,2020-08-05,Home,5,1
695,5544,63,Other,Germany,322.4,2021-04-26,Electronics,5,0
696,5976,18,Other,India,1344.13,2023-12-10,Electronics,5,1
697,4419,60,Female,India,2174.17,2022-07-25,Electronics,1,1
698,8239,45,Other,India,491.94,2022-01-18,Clothing,5,1
699,10766,20,Other,Germany,4445.2,2023-09-10,Electronics,1,0
700,1249,35,Male,India,1074.34,2022-04-15,Home,3,1
701,9865,51,Female,Australia,917.38,2024-12-17,Clothing,4,1
702,1770,49,Female,India,4011.79,2024-10-26,Electronics,1,1
703,5363,46,Other,USA,1028.91,2021-05-03,Electronics,3,1
704,2077,42,Male,Canada,3116.92,2023-12-02,Beauty,5,0
705,9427,43,Other,UK,4018.27,2023-03-13,Electronics,3,1
706,9580,56,Female,India,3858.62,2022-03-10,Sports,4,1
707,8901,25,Male,Canada,3800.73,2020-07-29,Clothing,5,1
708,5858,36,Female,UK,12.49,2021-10-27,Home,5,1
709,7544,64,Male,Canada,60.84,2020-09-15,Beauty,5,1
710,5719,59,Male,India,1187.24,2023-06-04,Sports,2,0
711,3814,39,Other,India,302.29,2024-06-05,Electronics,5,0
712,4374,46,Male,Canada,2252.36,2021-01-06,Beauty,4,1
713,2252,50,Male,USA,1671.3,2023-11-15,Home,5,1
714,7996,55,Other,Germany,2563.64,2022-09-18,Home,1,0
715,5673,62,Male,Canada,1143.34,2020-03-28,Home,5,1
716,5530,63,Female,Canada,2171.65,2021-02-03,Home,5,1
717,7881,52,Other,USA,1341.1,2020-11-04,Electronics,3,1
718,7949,60,Male,India,573.64,2020-01-04,Sports,3,0
719,10521,20,Other,India,3071.52,2023-04-11,Sports,4,0
720,7241,36,Male,Canada,3203.9,2024-04-16,Home,5,1
721,9017,27,Female,Canada,4060.77,2024-11-04,Electronics,4,0
722,7941,44,Male,Germany,4311.13,2020-08-13,Sports,4,1
723,10550,32,Other,Canada,3374.54,2020-12-04,Home,3,0
724,8002,28,Other,India,3281.24,2023-05-14,Clothing,1,1
725,2331,64,Female,India,188.28,2023-01-30,Home,5,1
726,5261,43,Male,USA,103.79,2020-02-27,Electronics,2,1
727,8648,41,Female,USA,3969.09,2024-12-09,Electronics,5,1
728,10550,30,Male,USA,781.23,2023-03-19,Clothing,4,1
729,6115,49,Male,Canada,1455.61,2023-06-29,Electronics,1,1
730,5637,54,Other,Germany,299.14,2024-02-11,Home,2,1
731,5854,21,Female,India,573.34,2021-07-09,Home,4,1
732,4177,30,Female,India,3764.79,2023-12-22,Electronics,2,1
733,8730,26,Male,Canada,940.23,2024-04-14,Home,5,1
734,3180,41,Female,India,1969.69,2022-07-07,Clothing,5,1
735,5892,51,Female,Canada,334.19,2021-06-07,Home,3,1
736,8043,54,Female,UK,3228.61,2024-02-23,Sports,4,1
737,1137,41,Male,India,3505.48,2021-06-09,Home,4,0
738,7327,24,Female,India,1489.31,2023-08-08,Clothing,3,0
739,4472,18,Male,India,3816.11,2022-12-04,Beauty,5,1
740,6449,29,Male,USA,819.49,2023-05-08,Home,1,1
741,3832,38,Male,India,3305.47,2020-01-24,Sports,2,1
742,4579,28,Male,Canada,3514.81,2022-02-01,Home,4,1
743,6971,61,Male,Germany,4827.62,2024-07-12,Clothing,4,1
744,5164,61,Male,India,777.77,2023-11-11,Electronics,3,0
745,8941,61,Female,Canada,15.41,2024-06-01,Beauty,2,1
746,6569,31,Male,India,946.69,2023-12-29,Home,3,1
747,5300,51,Male,India,175.74,2020-08-29,Electronics,5,0
748,7269,51,Female,India,433.32,2020-07-21,Home,5,0
749,4818,42,Male,India,1337.63,2020-08-24,Clothing,3,1
750,2906,21,Male,UK,1776.95,2022-08-08,Sports,4,1
751,7254,43,Female,USA,4470.48,2022-10-18,Sports,4,0
752,1760,33,Female,India,575.89,2020-10-20,Clothing,5,0
753,8830,27,Male,UK,4844.67,2023-10-03,Home,5,0
754,8350,62,Female,India,3955.84,2023-01-15,Sports,2,1
755,7238,19,Male,Canada,4348.09,2020-07-28,Electronics,1,1
756,7090,52,Male,India,4611.94,2022-02-26,Home,5,1
757,7031,36,Male,UK,3642.83,2024-06-20,Beauty,1,0
758,8687,23,Male,Australia,3838.29,2022-10-22,Electronics,4,0
759,10091,36,Male,Canada,1908.0,2020-08-16,Home,1,1
760,10911,25,Male,Canada,2307.48,2021-02-13,Sports,1,0
761,9472,31,Male,UK,4628.67,2023-06-20,Sports,5,0
762,2887,27,Female,USA,1580.41,2022-02-08,Electronics,3,0
763,4266,20,Male,Canada,269.29,2022-08-20,Beauty,4,1
764,1666,55,Male,Australia,3695.15,2024-01-31,Beauty,2,0
765,5188,46,Male,USA,2652.37,2021-04-02,Beauty,3,0
766,1671,32,Other,Germany,3981.82,2021-07-07,Electronics,1,1
767,7777,40,Female,India,84.47,2020-07-31,Home,4,1
768,8570,40,Female,Germany,2916.78,2021-01-20,Sports,3,1
769,8956,35,Other,India,862.38,2023-12-06,Home,2,1
770,6124,63,Male,Germany,4467.98,2024-03-18,Sports,3,1
771,6585,36,Male,USA,104.5,2021-06-11,Beauty,2,0
772,5777,45,Female,Australia,4136.88,2023-11-12,Sports,3,1
773,4900,43,Male,Australia,12.95,2023-07-26,Home,3,1
774,7677,27,Female,USA,361.96,2022-09-16,Home,2,1
775,7981,64,Female,Canada,792.83,2020-04-11,Home,3,0
776,7376,21,Other,USA,1331.74,2024-05-31,Sports,5,1
777,1523,19,Male,India,2945.91,2021-01-24,Electronics,5,1
778,3393,20,Female,UK,224.49,2023-05-10,Beauty,1,0
779,3593,24,Male,Australia,1905.31,2024-05-09,Home,3,0
780,10945,33,Other,India,623.45,2024-10-10,Clothing,2,0
781,8240,48,Female,USA,4204.17,2023-11-16,Beauty,4,1
782,7937,27,Male,Australia,252.68,2022-04-20,Clothing,5,1
783,7190,36,Other,India,1457.66,2023-10-09,Sports,3,1
784,6240,45,Female,USA,2972.56,2024-06-04,Sports,3,0
785,7493,34,Female,Australia,4521.98,2024-11-14,Electronics,3,1
786,3878,45,Female,USA,4273.96,2020-08-22,Clothing,3,0
787,5143,36,Other,Canada,4423.56,2020-04-23,Home,3,1
788,4644,54,Female,India,154.31,2022-09-08,Beauty,3,0
789,5432,40,Female,USA,4125.08,2022-12-26,Electronics,5,0
790,2276,37,Male,Germany,3789.52,2022-03-19,Home,3,1
791,6811,30,Male,Germany,4463.37,2022-11-29,Electronics,3,0
792,1302,30,Male,India,1213.67,2024-10-22,Beauty,1,0
793,1638,60,Male,USA,4514.71,2020-04-12,Sports,1,0
794,1055,28,Other,India,1714.53,2021-02-14,Clothing,4,1
795,9717,41,Male,India,2987.55,2023-08-11,Home,5,1
796,9150,32,Male,India,1832.98,2024-05-07,Clothing,3,0
797,3125,34,Female,UK,1852.07,2022-03-18,Beauty,5,0
798,1364,41,Male,Australia,2506.5,2024-05-06,Beauty,4,0
799,7809,45,Other,Australia,1457.6,2022-11-26,Home,1,0
800,5621,36,Male,Germany,3860.05,2020-03-07,Electronics,3,0
801,6126,21,Male,India,2985.01,2021-02-06,Clothing,3,1
802,6122,39,Female,Canada,3293.66,2024-08-24,Electronics,2,1
803,2646,39,Male,USA,770.69,2020-07-24,Home,5,1
804,1918,54,Female,Canada,4832.66,2020-12-06,Sports,2,1
805,3797,56,Male,USA,3130.97,2022-12-11,Clothing,5,1
