Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
5869,60,Female,Ind,554.89,2022-03-20 00:00:00,Beauty,5,No
1876,33,,Canada,2714.37,2020-07-08 00:00:00,Clothing,10,
10183,58,Male,Ind,332.24,2023-11-27 00:00:00,Home,3,0
8027,20,F,,4361.1,2024-11-10 00:00:00,Electronics,10,0
5142,49,Male,Canada,534.8,2020-12-14 00:00:00,Home,1,1
7966,22,Male,,2371.57,2021-01-07 00:00:00,Clothing,5,
8079,37,Female,India,2316.07,2024-07-20 00:00:00,Elec,3,0
8987,31,Female,UK,2821.7,2024-03-08 00:00:00,Beauty,5,
7799,49,F,Ind,1300.89,2023-08-07 00:00:00,,,Yes
5465,43,M,Germany,4304.44,2022-09-11 00:00:00,Beauty,10,
1635,64,F,USA,1943.66,2022-09-13 00:00:00,Electronics,1,0
2693,23,M,UK,3350.84,2020-04-20 00:00:00,Beauty,1,
10874,53,,Ind,2997.51,2024-04-27 00:00:00,Elec,5,
5752,57,,U.S.A,144.36,2024-03-06 00:00:00,,2,
9311,22,Other,,2924.52,2023-08-17 00:00:00,Sports,5,0
1830,30,Female,Australia,2528.86,2021-10-07 00:00:00,Elec,4,Yes
6177,49,Other,,4442.32,2022-11-02 00:00:00,Clothing,2,
10561,33,Other,Germany,4344.82,2021-06-06 00:00:00,Elec,,Yes
9932,18,Female,Canada,330.25,2023-01-30 00:00:00,Beauty,1,0
9308,30,Other,India,-50.73,2020-07-15 00:00:00,Clothing,2,No
6949,28,Male,,1120.26,2023-11-15 00:00:00,Clothing,1,
3838,25,M,,4926.37,2020-02-24 00:00:00,Elec,1,Yes
2150,42,F,,-381.34,2020-07-01 00:00:00,Elec,1,
8560,57,Female,UK,3200.91,2022-11-08 00:00:00,Sports,4,1
2931,49,Male,U.S.A,2846.83,2020-12-28 00:00:00,Elec,4,1
10204,41,,UK,3056.18,2024-12-02 00:00:00,Elec,3,0
2664,45,F,Australia,700.57,2021-04-17 00:00:00,,,Yes
2081,31,F,Canada,746.95,2020-01-09 00:00:00,Electronics,4,Yes
1512,62,F,U.S.A,1868.53,2021-10-21 00:00:00,Clothing,,
8805,20,Other,UK,27.22,2020-01-25 00:00:00,Sports,1,1
6237,53,Other,India,-89.63,2023-08-22 00:00:00,Beauty,,
1559,44,Other,,-14.02,2024-05-26 00:00:00,,5,
4672,37,Other,,2651.39,2023-12-28 00:00:00,Home,,0
8404,64,Male,UK,1687.58,2023-12-16 00:00:00,Electronics,2,No
4343,32,Other,USA,1114.89,2022-12-16 00:00:00,,5,0
5070,44,Female,Germany,1237.01,2024-04-06 00:00:00,Elec,1,0
10662,62,F,U.S.A,640.06,2022-04-03 00:00:00,Home,5,0
1580,58,Male,Australia,1763.28,2024-04-20 00:00:00,Sports,2,
8004,45,,India,616.82,2023-04-17 00:00:00,Clothing,3,
9130,42,Other,U.S.A,3339.25,2020-03-08 00:00:00,Sports,3,
4147,59,,Canada,181.63,2024-02-28 00:00:00,Electronics,,
5249,61,F,Australia,4715.33,2022-10-21 00:00:00,Electronics,,1
2679,63,Male,Canada,-6.0,2020-02-17 00:00:00,Beauty,4,Yes
4506,50,F,Canada,4689.03,2023-12-11 00:00:00,Sports,5,1
8253,63,,UK,4083.12,2024-08-14 00:00:00,Electronics,4,Yes
3744,31,Male,Germany,3243.92,2022-08-02 00:00:00,Sports,4,
10435,25,M,Canada,4517.66,2023-05-05 00:00:00,Beauty,5,1
6188,,Male,USA,265.7,2024-05-12 00:00:00,Beauty,5,Yes
3141,31,Other,Australia,469.73,2022-12-07 00:00:00,Sports,2,No
7617,18,,USA,886.84,2020-12-20 00:00:00,Elec,5,0
3479,33,F,Germany,846.46,2023-06-11 00:00:00,Electronics,5,Yes
7484,35,F,India,1209.67,2022-10-06 00:00:00,,,1
10827,24,F,Germany,2665.97,2021-03-12 00:00:00,Clothing,4,1
8421,32,Female,Ind,-345.05,2021-11-30 00:00:00,Elec,3,No
10949,41,Female,U.S.A,1602.5,2021-09-17 00:00:00,Clothing,1,Yes
5452,-1,Other,USA,855.12,2020-03-30 00:00:00,Elec,3,0
6881,30,M,UK,2836.46,2021-01-03 00:00:00,Beauty,5,1
7665,26,Female,India,4918.43,2022-07-27 00:00:00,Electronics,1,
3849,32,Male,Ind,2347.1,2023-04-07 00:00:00,Beauty,5,
8390,52,,Germany,1841.27,2023-10-18 00:00:00,,,Yes
7905,41,Other,U.S.A,1525.34,2022-08-12 00:00:00,Beauty,2,No
3489,50,M,Canada,3817.22,2023-04-15 00:00:00,Beauty,5,0
10823,33,Male,,-104.1,2021-05-14 00:00:00,,1,Yes
10207,25,F,Australia,4778.74,2021-12-04 00:00:00,Beauty,,Yes
10540,46,Female,USA,1798.55,2020-05-12 00:00:00,Sports,2,0
5611,40,Male,India,1225.35,2020-06-20 00:00:00,Sports,10,1
3839,62,M,India,4857.37,2024-04-02 00:00:00,Electronics,,
9527,48,Other,,4647.33,2022-02-01 00:00:00,Elec,1,1
6878,57,Male,India,3030.64,2021-03-16 00:00:00,Electronics,2,No
10087,-1,Other,UK,-398.21,2022-09-11 00:00:00,Home,4,0
7303,31,F,USA,3616.94,2020-04-21 00:00:00,Clothing,10,1
1851,47,M,Germany,1345.57,2022-11-29 00:00:00,,10,Yes
2687,56,M,India,1635.54,2020-04-11 00:00:00,Sports,1,Yes
7833,44,Female,India,373.08,2023-10-24 00:00:00,,4,No
3427,64,,Germany,2379.02,2023-04-12 00:00:00,Electronics,,No
10760,33,M,Germany,3595.04,2020-12-06 00:00:00,Elec,10,0
5000,23,Male,Ind,1001.56,2022-07-08 00:00:00,Beauty,10,1
6052,50,Male,U.S.A,4663.03,2022-03-24 00:00:00,Sports,10,Yes
3738,61,Male,U.S.A,571.05,2020-07-14 00:00:00,Clothing,4,0
6732,35,F,U.S.A,-135.56,2024-05-26 00:00:00,Sports,5,0
6387,33,M,,3044.0,2023-04-20 00:00:00,Elec,3,Yes
9002,29,M,India,4171.25,2024-11-11 00:00:00,Clothing,2,1
6536,37,Male,,4742.23,2024-12-29 00:00:00,Home,1,
4913,62,Female,U.S.A,3719.44,2023-09-08 00:00:00,Electronics,,No
2066,57,Female,India,598.08,2023-02-10 00:00:00,Elec,4,1
8723,46,M,Ind,4877.14,2024-08-25 00:00:00,Clothing,,
5380,47,M,,4556.9,2024-04-23 00:00:00,Home,10,
5107,43,Other,Germany,397.42,2023-06-12 00:00:00,Elec,5,Yes
6726,39,M,,2573.32,2021-05-19 00:00:00,Elec,1,
4373,50,Male,India,2555.35,2022-12-30 00:00:00,Sports,,No
9945,56,,,1933.94,2020-08-06 00:00:00,Electronics,5,0
3082,64,F,Australia,4913.55,2024-03-20 00:00:00,,1,1
9967,46,M,Germany,-172.08,2024-11-11 00:00:00,,5,No
7748,39,M,Canada,2949.65,2020-06-13 00:00:00,Clothing,5,
10817,62,Male,Ind,629.17,2024-03-16 00:00:00,Elec,3,0
1417,30,Other,Germany,2400.32,2021-01-15 00:00:00,,4,0
9306,26,,U.S.A,3788.57,2023-04-22 00:00:00,Elec,2,
9808,41,M,UK,857.0,2021-01-03 00:00:00,Clothing,2,No
4974,32,Female,USA,1663.48,2024-01-11 00:00:00,,1,
4267,53,Female,India,4729.22,2020-01-08 00:00:00,Elec,1,1
1825,30,Female,Australia,3688.14,2024-07-01 00:00:00,Electronics,,0
8668,44,F,USA,2649.98,2023-11-06 00:00:00,Elec,,Yes
6745,61,F,U.S.A,720.99,2023-11-06 00:00:00,,3,0
10708,54,,Germany,1839.18,2021-03-23 00:00:00,Sports,1,
1412,24,M,,3757.34,2024-09-16 00:00:00,Sports,2,
8543,25,M,Germany,4012.99,2024-12-24 00:00:00,Beauty,4,Yes
8587,54,M,Germany,845.33,2023-03-23 00:00:00,Elec,3,Yes
1728,58,F,U.S.A,3141.33,2020-02-03 00:00:00,Sports,10,0
8164,31,,U.S.A,22.52,2021-05-11 00:00:00,Electronics,1,
9867,29,M,Canada,-372.33,2022-05-13 00:00:00,Home,10,0
6988,53,Male,UK,2517.71,2020-01-22 00:00:00,Electronics,10,No
3504,57,Other,USA,734.09,2023-11-04 00:00:00,Clothing,3,
3967,34,Female,,-65.98,2023-03-17 00:00:00,Elec,3,0
3786,57,Female,,3514.06,2021-10-24 00:00:00,,3,
2122,46,Male,Canada,2238.86,2024-05-21 00:00:00,Beauty,1,
5079,44,M,U.S.A,3879.52,2021-08-12 00:00:00,Beauty,5,1
2571,18,,Ind,3151.69,2024-11-02 00:00:00,,1,0
6073,51,,UK,3513.93,2024-04-23 00:00:00,,1,
6104,21,F,Canada,1190.48,2021-11-07 00:00:00,Home,,Yes
3143,41,M,,948.02,2023-01-27 00:00:00,,1,Yes
10879,38,,Germany,2804.81,2024-07-22 00:00:00,Elec,1,1
7806,50,M,UK,600.45,2024-04-03 00:00:00,Clothing,1,
8357,24,Female,Ind,3984.77,2020-09-27 00:00:00,,3,0
4440,18,Female,U.S.A,2376.06,2020-01-01 00:00:00,Sports,10,0
4766,58,F,Canada,748.44,2020-10-13 00:00:00,,3,Yes
6644,20,Female,U.S.A,2938.43,2023-04-18 00:00:00,Sports,1,No
3914,61,M,Canada,4697.7,2022-07-27 00:00:00,Sports,,
5968,32,Male,,-48.48,2023-07-03 00:00:00,Electronics,4,1
6917,48,F,Ind,101.4,2023-04-12 00:00:00,Sports,,1
9787,33,Male,Canada,4141.12,2022-05-03 00:00:00,Clothing,4,
1728,27,M,,102.77,2020-02-19 00:00:00,Beauty,5,
2365,46,F,Canada,-283.44,2024-04-04 00:00:00,Electronics,4,1
5492,23,Male,U.S.A,1413.62,2021-09-08 00:00:00,Sports,2,1
1698,46,F,Germany,2066.88,2020-07-08 00:00:00,Clothing,2,0
8186,34,M,,2631.94,2024-11-09 00:00:00,Home,4,1
1395,39,,Australia,2290.15,2022-12-02 00:00:00,Clothing,1,Yes
8400,41,F,Australia,4522.52,2024-03-20 00:00:00,Beauty,4,1
9082,34,,UK,3727.67,2022-01-29 00:00:00,Clothing,10,1
5171,38,M,UK,4910.96,2020-03-06 00:00:00,,2,Yes
5360,200,F,Germany,2120.5,2021-01-30 00:00:00,Clothing,4,Yes
3502,28,F,India,-36.19,2023-06-28 00:00:00,,3,
1717,24,,Australia,4755.42,2020-05-07 00:00:00,,5,1
3782,59,Female,India,-477.38,2021-11-27 00:00:00,Electronics,3,Yes
5946,56,,Germany,3768.53,2020-07-06 00:00:00,Beauty,,0
6486,22,,Ind,-327.95,2023-04-21 00:00:00,Sports,3,No
9335,61,,Australia,3686.68,2024-05-25 00:00:00,,10,Yes
5980,,M,U.S.A,4658.66,2021-07-31 00:00:00,,10,No
8266,38,Other,Germany,1640.93,2022-04-20 00:00:00,Beauty,5,1
5491,35,,,825.31,2022-01-31 00:00:00,Home,1,0
8192,52,F,U.S.A,744.54,2021-10-28 00:00:00,Elec,5,0
6588,37,Male,Canada,2204.45,2023-12-06 00:00:00,,1,
8651,32,Female,Australia,439.88,2022-07-21 00:00:00,,10,
4636,22,,Canada,3201.08,2020-03-19 00:00:00,Beauty,2,1
2167,30,,Australia,1525.94,2022-11-08 00:00:00,Electronics,10,Yes
2062,29,Female,India,1277.1,2024-02-10 00:00:00,Sports,4,0
3156,38,,Germany,2037.07,2024-12-09 00:00:00,Beauty,10,1
8860,54,F,,2484.23,2020-02-14 00:00:00,Elec,10,1
6161,23,Other,Germany,280.62,2024-12-02 00:00:00,,2,Yes
6305,24,,USA,3392.7,2023-05-30 00:00:00,Sports,2,0
7541,43,Female,Australia,4356.21,2020-05-08 00:00:00,,2,0
5729,59,,USA,1028.93,2021-09-09 00:00:00,Electronics,10,0
10348,,M,UK,492.15,2022-02-01 00:00:00,,4,
8330,25,F,Ind,3682.78,2024-07-14 00:00:00,,1,0
6334,26,F,Germany,509.48,2023-06-07 00:00:00,Clothing,5,No
9924,44,Other,India,-273.1,2022-03-03 00:00:00,,10,Yes
5330,21,M,,2905.84,2023-06-04 00:00:00,Elec,1,0
9010,38,M,Australia,818.63,2021-01-31 00:00:00,Home,1,Yes
7801,48,Other,,444.96,2020-10-01 00:00:00,Beauty,10,Yes
5846,38,Male,UK,4898.82,2020-05-17 00:00:00,Sports,3,No
7731,57,,Canada,1105.26,2023-04-11 00:00:00,Beauty,4,0
8241,42,M,,4468.94,2023-09-12 00:00:00,,1,Yes
1953,56,Male,Australia,480.2,2022-02-21 00:00:00,Electronics,10,0
3539,32,Male,USA,4004.37,2020-08-02 00:00:00,Clothing,1,No
8056,52,F,India,2261.1,2020-08-15 00:00:00,Electronics,2,
2542,-1,,,-67.73,2020-04-16 00:00:00,Elec,,
6293,60,F,India,3534.83,2020-06-07 00:00:00,,3,
2191,58,Female,Canada,4406.4,2023-03-05 00:00:00,,5,
7313,54,F,India,396.59,2024-11-21 00:00:00,Sports,,1
7938,59,M,Canada,3490.75,2020-01-30 00:00:00,Beauty,3,Yes
3681,64,M,Canada,1947.79,2023-01-26 00:00:00,,2,1
10409,45,,Ind,3646.29,2021-08-31 00:00:00,Sports,2,0
2540,31,Male,Ind,3426.6,2022-02-07 00:00:00,,10,
7172,21,M,India,-353.7,2022-02-22 00:00:00,Elec,2,0
6541,37,F,,482.97,2022-05-31 00:00:00,Elec,10,No
10580,51,F,India,2090.65,2024-03-26 00:00:00,,4,Yes
2365,29,,Canada,4634.77,2022-07-11 00:00:00,Electronics,10,No
9691,50,F,Ind,1381.4,2020-12-07 00:00:00,Beauty,,Yes
10872,41,Other,U.S.A,2958.8,2020-06-16 00:00:00,Sports,2,No
9702,37,,USA,-433.54,2023-05-19 00:00:00,Beauty,1,No
8494,22,,India,3411.2,2021-11-14 00:00:00,Home,4,Yes
5312,55,M,Germany,2816.88,2021-09-23 00:00:00,Electronics,2,0
2324,47,,Germany,3434.67,2023-04-23 00:00:00,Electronics,4,No
10347,41,Female,Australia,4475.63,2021-03-07 00:00:00,Home,1,Yes
4141,60,M,India,305.74,2023-12-18 00:00:00,Clothing,10,Yes
8419,57,M,India,938.74,2020-02-08 00:00:00,Elec,2,No
4486,24,Other,UK,4976.79,2022-09-06 00:00:00,Sports,,0
2810,53,M,Canada,359.56,2021-01-21 00:00:00,,10,
7588,55,Male,Australia,3463.45,2022-02-07 00:00:00,Clothing,2,1
3923,33,F,Canada,3487.92,2022-03-01 00:00:00,Beauty,1,
6301,32,F,Canada,3256.47,2022-01-11 00:00:00,Sports,2,No
5186,63,,,750.92,2024-01-14 00:00:00,,1,No
9905,40,Other,USA,683.24,2023-02-12 00:00:00,,2,Yes
6977,29,F,India,3164.88,2021-02-04 00:00:00,Sports,2,0
5268,46,Male,Australia,524.38,2023-08-20 00:00:00,Elec,3,0
5748,61,Other,,3138.6,2024-06-14 00:00:00,Sports,4,No
5849,,Female,Ind,2208.91,2023-08-25 00:00:00,Home,5,0
10435,32,F,U.S.A,1626.46,2024-05-15 00:00:00,,3,1
4709,46,M,Canada,1151.28,2023-01-31 00:00:00,Electronics,3,0
10273,62,Male,Germany,4711.67,2024-10-16 00:00:00,Home,4,0
7619,60,Male,Australia,2294.52,2020-04-11 00:00:00,Home,3,Yes
9647,-1,F,UK,2586.89,2021-10-16 00:00:00,,1,No
10086,38,,India,4720.91,2023-01-18 00:00:00,Home,3,0
10576,32,Female,Germany,3096.33,2023-02-15 00:00:00,Clothing,5,No
4072,31,M,,4768.19,2023-03-08 00:00:00,Home,1,0
7530,59,Female,Germany,85.02,2022-06-21 00:00:00,Electronics,,0
1504,61,Female,India,4156.52,2023-08-19 00:00:00,Sports,4,0
2214,33,F,Germany,1344.78,2022-01-21 00:00:00,Clothing,4,Yes
2531,32,M,Ind,3957.68,2024-07-29 00:00:00,,4,0
8576,59,F,UK,4206.0,2024-03-20 00:00:00,Elec,1,
1823,21,F,Australia,993.18,2023-05-17 00:00:00,Home,4,1
1928,44,,India,1748.57,2020-03-27 00:00:00,Home,4,0
6029,40,Male,Germany,3493.08,2022-05-08 00:00:00,Sports,5,
1133,46,,UK,44.81,2020-11-14 00:00:00,Sports,2,No
3105,58,,India,3655.43,2024-12-17 00:00:00,Elec,10,Yes
4627,26,F,UK,107.6,2022-08-24 00:00:00,Clothing,,No
7316,60,,Germany,4529.51,2022-06-05 00:00:00,Elec,2,Yes
2852,60,,Canada,1019.87,2021-09-24 00:00:00,Elec,2,No
5910,24,Other,Australia,2665.8,2023-06-22 00:00:00,Electronics,4,No
5175,59,M,USA,144.34,2023-01-18 00:00:00,Clothing,1,1
6348,21,Male,USA,982.21,2024-02-10 00:00:00,Sports,4,1
10442,22,M,Australia,1721.75,2021-10-13 00:00:00,Electronics,2,1
7190,22,Male,Canada,2178.77,2023-02-09 00:00:00,,5,No
2256,28,Other,India,-499.63,2022-08-07 00:00:00,Home,4,Yes
4376,58,F,UK,4387.61,2023-11-18 00:00:00,Elec,4,1
6645,45,Male,Canada,-457.79,2020-08-27 00:00:00,Home,4,Yes
4486,33,Male,USA,3755.27,2023-07-19 00:00:00,Beauty,1,Yes
4584,58,Male,India,2088.18,2020-05-22 00:00:00,Sports,5,0
10588,47,Other,,2381.34,2022-08-11 00:00:00,Beauty,5,
9053,21,M,Canada,645.46,2024-10-08 00:00:00,Clothing,10,No
4330,19,Other,USA,2840.53,2020-04-28 00:00:00,Clothing,5,
3703,63,Male,Germany,2454.78,2021-08-18 00:00:00,Elec,5,No
9662,20,,UK,403.3,2023-06-28 00:00:00,Electronics,2,Yes
9120,200,Male,Ind,809.65,2023-07-25 00:00:00,Elec,4,
8114,38,,India,-132.03,2020-06-11 00:00:00,Sports,,0
2353,23,F,Germany,-135.44,2021-10-15 00:00:00,Electronics,5,
6063,60,Other,Ind,-424.23,2020-12-15 00:00:00,Electronics,3,
9549,35,,Canada,712.61,2020-01-31 00:00:00,,3,0
8575,61,Other,Germany,3238.14,2021-04-02 00:00:00,,,0
1667,22,Female,Germany,1239.18,2020-03-31 00:00:00,Clothing,10,1
5468,26,M,USA,1385.04,2020-05-07 00:00:00,Clothing,2,No
10337,37,Female,U.S.A,225.48,2022-02-17 00:00:00,Elec,3,Yes
7819,45,,Germany,2665.09,2024-04-20 00:00:00,Sports,3,
4719,43,Female,USA,1381.79,2022-08-27 00:00:00,Clothing,3,
3745,35,M,,3219.74,2022-04-27 00:00:00,Sports,2,Yes
8483,36,,Ind,3578.03,2022-03-02 00:00:00,Beauty,4,0
1539,20,F,UK,2715.81,2024-10-14 00:00:00,Elec,2,0
5964,26,F,Ind,1018.38,2021-05-23 00:00:00,Home,1,
5835,53,M,India,2297.34,2022-07-24 00:00:00,Elec,1,
4775,48,M,India,885.62,2022-01-14 00:00:00,Beauty,3,Yes
7042,-1,,Germany,4466.02,2022-01-09 00:00:00,,3,Yes
8102,34,Other,Germany,3715.12,2020-08-24 00:00:00,,4,No
8312,40,,Germany,2211.53,2024-04-05 00:00:00,Clothing,10,0
6320,51,Other,,4810.01,2024-06-19 00:00:00,Home,,1
7132,58,Other,Australia,2507.15,2022-10-09 00:00:00,Home,3,1
8891,58,Other,UK,1306.95,2022-09-03 00:00:00,Elec,1,Yes
3779,22,,Australia,25.07,2022-10-19 00:00:00,Elec,3,No
1924,32,Male,USA,2490.6,2022-12-10 00:00:00,Electronics,4,
2581,64,Male,USA,4232.29,2021-04-13 00:00:00,Home,1,Yes
8714,20,F,Ind,4266.95,2021-01-22 00:00:00,Sports,3,Yes
4324,36,Male,UK,2825.12,2022-12-21 00:00:00,Clothing,4,Yes
6713,45,Male,Ind,1663.91,2023-09-28 00:00:00,,10,1
8026,20,Other,UK,3076.63,2023-03-22 00:00:00,Clothing,10,Yes
1255,55,Other,USA,3691.77,2022-01-05 00:00:00,Electronics,4,No
5804,21,M,Germany,1763.94,2021-10-15 00:00:00,Elec,1,1
2838,41,Other,Germany,2119.4,2020-02-10 00:00:00,Elec,1,No
1009,48,,UK,3243.39,2024-02-18 00:00:00,Electronics,,1
3871,62,M,,4321.59,2022-08-10 00:00:00,Clothing,1,No
9989,62,M,Australia,3850.56,2024-08-28 00:00:00,Electronics,10,0
8409,28,Male,Canada,-376.85,2024-09-21 00:00:00,Home,4,0
8418,54,Other,Australia,184.05,2022-03-19 00:00:00,,1,1
6124,18,Male,U.S.A,4190.28,2024-04-29 00:00:00,Home,10,0
2015,26,Other,Canada,4086.03,2024-10-09 00:00:00,Sports,10,
3193,34,Male,Germany,1638.44,2021-01-16 00:00:00,Elec,1,No
9415,18,Male,Ind,2713.53,2020-04-05 00:00:00,Electronics,4,1
8449,20,Male,Canada,4482.15,2022-06-30 00:00:00,Clothing,,0
5158,64,,Germany,4513.57,2022-02-25 00:00:00,Elec,4,1
4925,43,F,Canada,3807.01,2020-10-19 00:00:00,Elec,1,
7970,48,Male,Germany,652.74,2023-06-12 00:00:00,Beauty,1,1
7938,43,Female,U.S.A,3516.56,2020-12-06 00:00:00,Clothing,10,1
5784,40,Female,U.S.A,56.04,2021-12-19 00:00:00,Elec,1,Yes
5000,47,Female,India,4416.66,2022-08-14 00:00:00,Beauty,,Yes
2633,27,,UK,320.32,2021-06-21 00:00:00,Beauty,10,Yes
8266,25,M,Germany,3142.92,2023-10-05 00:00:00,,4,Yes
9702,61,Male,USA,2856.34,2022-05-21 00:00:00,Sports,5,No
1384,42,Female,Canada,3772.95,2023-05-15 00:00:00,Beauty,2,
1404,39,,U.S.A,2533.68,2022-08-17 00:00:00,Home,3,1
9175,32,M,USA,-172.38,2024-02-23 00:00:00,Home,2,
3000,58,Female,,3382.15,2021-01-15 00:00:00,Elec,,1
10860,27,Other,Ind,1607.35,2023-03-10 00:00:00,Sports,4,Yes
6989,37,F,Australia,1261.57,2022-05-08 00:00:00,Clothing,10,No
2460,58,Male,U.S.A,4954.2,2021-08-21 00:00:00,Clothing,5,1
8190,64,F,USA,2747.2,2022-07-18 00:00:00,Elec,,1
8140,40,F,Canada,3408.95,2024-06-21 00:00:00,Elec,10,0
4636,18,Other,Germany,2394.79,2022-11-12 00:00:00,Clothing,4,No
5809,19,Other,U.S.A,3734.85,2022-01-31 00:00:00,Clothing,1,No
5178,36,Other,India,3636.4,2020-12-29 00:00:00,Home,,No
8245,31,M,UK,3114.3,2024-11-20 00:00:00,Home,3,
7600,25,Female,U.S.A,4987.59,2023-03-17 00:00:00,Sports,2,Yes
6997,55,Male,Canada,2028.86,2021-07-19 00:00:00,Sports,4,0
3048,29,Other,Germany,3384.06,2022-08-26 00:00:00,Sports,5,
5780,43,,Australia,3887.78,2022-04-06 00:00:00,Clothing,1,Yes
1716,44,Male,Canada,1568.19,2024-04-23 00:00:00,Clothing,5,1
8939,46,Male,UK,2014.46,2021-05-19 00:00:00,Home,3,0
6565,32,Male,Canada,4830.42,2020-08-05 00:00:00,Home,5,
5544,63,Other,Germany,-322.4,2021-04-26 00:00:00,Electronics,5,0
5976,18,Other,India,1344.13,2023-12-10 00:00:00,Electronics,10,Yes
4419,60,Female,India,2174.17,2022-07-25 00:00:00,Elec,1,
8239,45,Other,Ind,-491.94,2022-01-18 00:00:00,Clothing,5,
10766,20,Other,Germany,4445.2,2023-09-10 00:00:00,Elec,1,0
1249,35,Male,India,1074.34,2022-04-15 00:00:00,Home,3,1
9865,51,Female,Australia,917.38,2024-12-17 00:00:00,Clothing,4,1
1770,49,F,India,4011.79,2024-10-26 00:00:00,Elec,1,1
5363,46,Other,U.S.A,1028.91,2021-05-03 00:00:00,Elec,,Yes
2077,42,,,3116.92,2023-12-02 00:00:00,Beauty,10,0
9427,43,Other,UK,4018.27,2023-03-13 00:00:00,Electronics,,Yes
9580,56,F,Ind,3858.62,2022-03-10 00:00:00,Sports,4,Yes
8901,25,Male,Canada,3800.73,2020-07-29 00:00:00,Clothing,10,1
5858,36,Female,UK,-12.49,2021-10-27 00:00:00,,10,1
7544,64,Male,Canada,-60.84,2020-09-15 00:00:00,Beauty,10,1
5719,59,M,Ind,1187.24,2023-06-04 00:00:00,Sports,2,0
3814,39,Other,Ind,-302.29,2024-06-05 00:00:00,Elec,5,0
4374,46,,,2252.36,2021-01-06 00:00:00,Beauty,4,1
2252,50,M,U.S.A,1671.3,2023-11-15 00:00:00,,5,Yes
7996,55,Other,Germany,2563.64,2022-09-18 00:00:00,Home,1,0
5673,62,M,Canada,1143.34,2020-03-28 00:00:00,Home,5,
5530,63,F,Canada,2171.65,2021-02-03 00:00:00,Home,10,Yes
7881,52,Other,USA,1341.1,2020-11-04 00:00:00,Elec,3,Yes
7949,60,,Ind,573.64,2020-01-04 00:00:00,Sports,,No
10521,20,Other,Ind,3071.52,2023-04-11 00:00:00,Sports,4,0
7241,36,M,,3203.9,2024-04-16 00:00:00,Home,5,
9017,27,Female,,4060.77,2024-11-04 00:00:00,Elec,4,0
7941,44,M,Germany,4311.13,2020-08-13 00:00:00,Sports,4,Yes
10550,32,Other,Canada,3374.54,2020-12-04 00:00:00,Home,3,0
8002,28,Other,Ind,3281.24,2023-05-14 00:00:00,Clothing,1,Yes
2331,64,Female,Ind,-188.28,2023-01-30 00:00:00,Home,5,
5261,43,Male,U.S.A,103.79,2020-02-27 00:00:00,Elec,2,Yes
8648,41,Female,U.S.A,3969.09,2024-12-09 00:00:00,Electronics,10,1
10550,30,Male,USA,781.23,2023-03-19 00:00:00,Clothing,4,Yes
6115,49,,,1455.61,2023-06-29 00:00:00,Elec,1,1
5637,54,Other,Germany,299.14,2024-02-11 00:00:00,,2,
5854,21,F,India,573.34,2021-07-09 00:00:00,Home,4,
4177,30,F,India,3764.79,2023-12-22 00:00:00,Electronics,2,Yes
8730,26,M,Canada,940.23,2024-04-14 00:00:00,Home,5,1
3180,-1,Female,Ind,1969.69,2022-07-07 00:00:00,Clothing,5,Yes
5892,51,Female,Canada,334.19,2021-06-07 00:00:00,Home,,
8043,54,F,UK,3228.61,2024-02-23 00:00:00,Sports,4,1
1137,,Male,Ind,3505.48,2021-06-09 00:00:00,Home,4,No
7327,24,Female,India,1489.31,2023-08-08 00:00:00,Clothing,,No
4472,18,Male,India,3816.11,2022-12-04 00:00:00,Beauty,5,
6449,29,Male,USA,819.49,2023-05-08 00:00:00,Home,1,1
3832,38,Male,India,3305.47,2020-01-24 00:00:00,Sports,2,Yes
4579,28,Male,,3514.81,2022-02-01 00:00:00,,4,
6971,61,M,Germany,4827.62,2024-07-12 00:00:00,Clothing,4,
5164,61,M,Ind,777.77,2023-11-11 00:00:00,Electronics,3,0
8941,61,F,Canada,15.41,2024-06-01 00:00:00,Beauty,2,Yes
6569,31,M,Ind,946.69,2023-12-29 00:00:00,,,Yes
5300,51,,Ind,175.74,2020-08-29 00:00:00,Elec,10,No
7269,51,Female,India,433.32,2020-07-21 00:00:00,Home,5,0
4818,42,,India,1337.63,2020-08-24 00:00:00,Clothing,,Yes
2906,21,M,UK,1776.95,2022-08-08 00:00:00,Sports,4,Yes
7254,43,Female,USA,4470.48,2022-10-18 00:00:00,Sports,4,No
1760,33,Female,Ind,575.89,2020-10-20 00:00:00,Clothing,5,0
8830,27,Male,UK,4844.67,2023-10-03 00:00:00,,10,0
8350,62,F,Ind,3955.84,2023-01-15 00:00:00,Sports,2,1
7238,19,Male,,4348.09,2020-07-28 00:00:00,Elec,1,
7090,52,Male,India,4611.94,2022-02-26 00:00:00,,5,1
7031,36,,UK,3642.83,2024-06-20 00:00:00,Beauty,1,0
8687,23,M,Australia,3838.29,2022-10-22 00:00:00,Electronics,4,No
10091,36,,,1908.0,2020-08-16 00:00:00,,1,1
10911,25,M,Canada,2307.48,2021-02-13 00:00:00,Sports,1,No
9472,31,,UK,4628.67,2023-06-20 00:00:00,Sports,5,0
2887,27,Female,U.S.A,1580.41,2022-02-08 00:00:00,Electronics,,No
4266,20,M,Canada,-269.29,2022-08-20 00:00:00,Beauty,4,1
